detail_id,hotel_id,hotel,category,board,price,signal,strength,probability,velocity_3h,acceleration,drop_freq,consec_drops,expected_drop_pct,days_to_checkin
39801,24982,Hilton Miami Downtown,Suite,Ro,254.52,STRONG_PUT,10,1.0,-25.923333333333332,-1.0,1.0,3,-25.923333333333332,101
39116,24982,Hilton Miami Downtown,Suite,Ro,1144.95,STRONG_PUT,10,1.0,-25.923333333333332,-1.0,1.0,3,-25.923333333333332,101
39351,24982,Hilton Miami Downtown,Suite,Ro,1144.86,STRONG_PUT,10,1.0,-25.923333333333332,-1.0,1.0,3,-25.923333333333332,101
39622,24982,Hilton Miami Downtown,Suite,Ro,1144.16,STRONG_PUT,10,1.0,-25.923333333333332,-1.0,1.0,3,-25.923333333333332,101
39825,24982,Hilton Miami Downtown,Suite,Ro,254.53,STRONG_PUT,10,1.0,-19.4325,-1.0,1.0,3,-19.4325,107
39798,24982,Hilton Miami Downtown,Suite,Ro,1138.1,STRONG_PUT,10,1.0,-19.4325,-1.0,1.0,3,-19.4325,107
39089,24982,Hilton Miami Downtown,Suite,Ro,1142.71,STRONG_PUT,10,1.0,-19.4325,-1.0,1.0,3,-19.4325,107
39117,24982,Hilton Miami Downtown,Suite,Ro,1142.71,STRONG_PUT,10,1.0,-19.4325,-1.0,1.0,3,-19.4325,107
39657,24982,Hilton Miami Downtown,Suite,Ro,1141.93,STRONG_PUT,10,1.0,-19.4325,-1.0,1.0,3,-19.4325,107
38889,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,368.76,STRONG_PUT,10,1.0,-15.729999999999999,-1.0,1.0,3,-15.729999999999999,53
39031,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,349.95,STRONG_PUT,10,1.0,-15.729999999999999,-1.0,1.0,3,-15.729999999999999,53
39376,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,348.12,STRONG_PUT,10,1.0,-15.729999999999999,-1.0,1.0,3,-15.729999999999999,53
39888,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,194.76,STRONG_PUT,10,1.0,-15.729999999999999,-1.0,1.0,3,-15.729999999999999,53
39772,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,199.65,STRONG_PUT,10,1.0,-9.486,-1.0,0.6,3,-9.486,60
39099,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,425.79,STRONG_PUT,10,1.0,-9.486,-1.0,0.6,3,-9.486,60
39377,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,394.57,STRONG_PUT,10,1.0,-9.486,-1.0,0.6,3,-9.486,60
39018,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,390.54,STRONG_PUT,10,1.0,-9.486,-1.0,0.6,3,-9.486,60
39634,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,386.72,STRONG_PUT,10,1.0,-9.486,-1.0,0.6,3,-9.486,60
38901,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,379.77,STRONG_PUT,10,1.0,-9.486,-1.0,0.6,3,-9.486,60
42921,24982,Hilton Miami Downtown,Suite,Ro,408.98,STRONG_PUT,10,1.0,-7.805,-1.0,1.0,2,-7.805,36
39807,66814,Breakwater South Beach,Deluxe,Ro,509.33,STRONG_PUT,10,1.0,-5.5875,-1.0,0.75,3,-5.5875,47
39875,66814,Breakwater South Beach,Deluxe,Ro,509.33,STRONG_PUT,10,1.0,-5.5875,-1.0,0.75,3,-5.5875,47
39848,66814,Breakwater South Beach,Deluxe,Ro,593.21,STRONG_PUT,10,1.0,-5.5875,-1.0,0.75,3,-5.5875,47
39662,66814,Breakwater South Beach,Deluxe,Ro,624.94,STRONG_PUT,10,1.0,-5.5875,-1.0,0.75,3,-5.5875,47
42134,66814,Breakwater South Beach,Deluxe,Ro,485.27,STRONG_PUT,10,1.0,-5.5875,-1.0,0.75,3,-5.5875,47
39819,24982,Hilton Miami Downtown,Suite,Ro,254.53,STRONG_PUT,9,0.95,-38.875,-1.0,1.0,2,-38.875,98
39350,24982,Hilton Miami Downtown,Suite,Ro,1143.75,STRONG_PUT,9,0.95,-38.875,-1.0,1.0,2,-38.875,98
39771,24982,Hilton Miami Downtown,Suite,Ro,1137.34,STRONG_PUT,9,0.95,-38.875,-1.0,1.0,2,-38.875,98
39037,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,291.57,STRONG_PUT,9,0.95,-30.31,-1.0,1.0,2,-30.31,96
39006,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,460.37,STRONG_PUT,9,0.95,-30.31,-1.0,1.0,2,-30.31,96
38961,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,740.46,STRONG_PUT,9,0.95,-30.31,-1.0,1.0,2,-30.31,96
39005,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,353.23,STRONG_PUT,9,0.95,-25.76,-1.0,1.0,2,-25.76,90
38983,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,727.8,STRONG_PUT,9,0.95,-25.76,-1.0,1.0,2,-25.76,90
38956,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,728.65,STRONG_PUT,9,0.95,-25.76,-1.0,1.0,2,-25.76,90
39843,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,233.95,STRONG_PUT,9,0.95,-22.78,-1.0,1.0,2,-22.78,68
39773,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,428.01,STRONG_PUT,9,0.95,-22.78,-1.0,1.0,2,-22.78,68
38916,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,429.74,STRONG_PUT,9,0.95,-22.78,-1.0,1.0,2,-22.78,68
39815,24982,Hilton Miami Downtown,Suite,Ro,254.53,STRONG_PUT,9,0.95,-17.2675,-1.0,0.6666666666666666,2,-17.2675,94
39030,24982,Hilton Miami Downtown,Suite,Ro,822.94,STRONG_PUT,9,0.95,-17.2675,-1.0,0.6666666666666666,2,-17.2675,94
39077,24982,Hilton Miami Downtown,Suite,Ro,824.05,STRONG_PUT,9,0.95,-17.2675,-1.0,0.6666666666666666,2,-17.2675,94
39349,24982,Hilton Miami Downtown,Suite,Ro,823.68,STRONG_PUT,9,0.95,-17.2675,-1.0,0.6666666666666666,2,-17.2675,94
39415,24982,Hilton Miami Downtown,Suite,Ro,823.68,STRONG_PUT,9,0.95,-17.2675,-1.0,0.6666666666666666,2,-17.2675,94
41909,24982,Hilton Miami Downtown,Suite,Ro,345.63,STRONG_PUT,9,0.95,-17.055,-1.0,1.0,2,-17.055,65
39210,24982,Hilton Miami Downtown,Suite,Ro,398.94,STRONG_PUT,9,0.95,-17.055,-1.0,1.0,2,-17.055,65
39045,24982,Hilton Miami Downtown,Suite,Ro,524.52,STRONG_PUT,9,0.95,-17.055,-1.0,1.0,2,-17.055,65
41889,852120,SLS LUX Brickell,Suite,Ro,685.09,STRONG_PUT,9,0.95,-13.685,-1.0,1.0,2,-13.685,44
41608,852120,SLS LUX Brickell,Suite,Ro,935.8,STRONG_PUT,9,0.95,-13.685,-1.0,1.0,2,-13.685,44
41455,852120,SLS LUX Brickell,Suite,Ro,943.31,STRONG_PUT,9,0.95,-13.685,-1.0,1.0,2,-13.685,44
41910,24982,Hilton Miami Downtown,Standard,Ro,283.95,STRONG_PUT,9,0.95,-12.81,-1.0,1.0,3,-12.81,65
39770,24982,Hilton Miami Downtown,Standard,Ro,362.43,STRONG_PUT,9,0.95,-12.81,-1.0,1.0,3,-12.81,65
39211,24982,Hilton Miami Downtown,Standard,Ro,392.55,STRONG_PUT,9,0.95,-12.81,-1.0,1.0,3,-12.81,65
39044,24982,Hilton Miami Downtown,Standard,Ro,461.15,STRONG_PUT,9,0.95,-12.81,-1.0,1.0,3,-12.81,65
40724,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,337.96,STRONG_PUT,9,0.95,-10.796666666666667,-1.0,0.6666666666666666,2,-10.796666666666667,93
39019,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,492.08,STRONG_PUT,9,0.95,-10.796666666666667,-1.0,0.6666666666666666,2,-10.796666666666667,93
39919,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,493.2,STRONG_PUT,9,0.95,-10.796666666666667,-1.0,0.6666666666666666,2,-10.796666666666667,93
38959,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,499.86,STRONG_PUT,9,0.95,-10.796666666666667,-1.0,0.6666666666666666,2,-10.796666666666667,93
40745,66814,Breakwater South Beach,Superior,Ro,180.9,STRONG_PUT,9,0.95,-10.07,-1.0,0.75,3,-10.07,85
39810,66814,Breakwater South Beach,Superior,Ro,205.5,STRONG_PUT,9,0.95,-10.07,-1.0,0.75,3,-10.07,85
39529,66814,Breakwater South Beach,Superior,Ro,210.3,STRONG_PUT,9,0.95,-10.07,-1.0,0.75,3,-10.07,85
39797,66814,Breakwater South Beach,Superior,Ro,211.99,STRONG_PUT,9,0.95,-10.07,-1.0,0.75,3,-10.07,85
39447,66814,Breakwater South Beach,Superior,Ro,302.93,STRONG_PUT,9,0.95,-10.07,-1.0,0.75,3,-10.07,85
39614,66814,Breakwater South Beach,Superior,Ro,175.99,STRONG_PUT,9,0.95,-9.9225,-1.0,0.75,3,-9.9225,78
39390,66814,Breakwater South Beach,Superior,Ro,218.85,STRONG_PUT,9,0.95,-9.9225,-1.0,0.75,3,-9.9225,78
39584,66814,Breakwater South Beach,Superior,Ro,290.73,STRONG_PUT,9,0.95,-9.9225,-1.0,0.75,3,-9.9225,78
39204,66814,Breakwater South Beach,Superior,Ro,291.8,STRONG_PUT,9,0.95,-9.9225,-1.0,0.75,3,-9.9225,78
39545,66814,Breakwater South Beach,Superior,Ro,291.91,STRONG_PUT,9,0.95,-9.9225,-1.0,0.75,3,-9.9225,78
39094,24982,Hilton Miami Downtown,Suite,Ro,484.62,STRONG_PUT,9,0.95,-7.805,-1.0,1.0,2,-7.805,36
39344,24982,Hilton Miami Downtown,Suite,Ro,484.58,STRONG_PUT,9,0.95,-7.805,-1.0,1.0,2,-7.805,36
41482,852120,SLS LUX Brickell,Suite,Ro,604.09,STRONG_PUT,9,0.95,-6.91,-1.0,1.0,2,-6.91,77
41625,852120,SLS LUX Brickell,Suite,Ro,599.28,STRONG_PUT,9,0.95,-6.91,-1.0,1.0,2,-6.91,77
41971,852120,SLS LUX Brickell,Suite,Ro,520.58,STRONG_PUT,9,0.95,-6.91,-1.0,1.0,2,-6.91,77
41982,852120,SLS LUX Brickell,Suite,Ro,520.58,STRONG_PUT,9,0.95,-6.85,-1.0,1.0,2,-6.85,85
41632,852120,SLS LUX Brickell,Suite,Ro,587.76,STRONG_PUT,9,0.95,-6.85,-1.0,1.0,2,-6.85,85
41495,852120,SLS LUX Brickell,Suite,Ro,603.23,STRONG_PUT,9,0.95,-6.85,-1.0,1.0,2,-6.85,85
41532,852120,SLS LUX Brickell,Suite,Ro,602.37,STRONG_PUT,9,0.95,-6.79,-1.0,1.0,2,-6.79,78
41626,852120,SLS LUX Brickell,Suite,Ro,599.28,STRONG_PUT,9,0.95,-6.79,-1.0,1.0,2,-6.79,78
41972,852120,SLS LUX Brickell,Suite,Ro,520.58,STRONG_PUT,9,0.95,-6.79,-1.0,1.0,2,-6.79,78
42082,20702,Embassy Suites by Hilton Miami International Airport,Suite,Bb,443.15,STRONG_PUT,9,0.95,-6.475,-1.0,1.0,1,-6.475,46
41892,852120,SLS LUX Brickell,Suite,Ro,558.52,STRONG_PUT,9,0.95,-6.1499999999999995,-1.0,0.6666666666666666,2,-6.1499999999999995,81
41629,852120,SLS LUX Brickell,Suite,Ro,682.25,STRONG_PUT,9,0.95,-6.1499999999999995,-1.0,0.6666666666666666,2,-6.1499999999999995,81
41487,852120,SLS LUX Brickell,Suite,Ro,684.85,STRONG_PUT,9,0.95,-6.1499999999999995,-1.0,0.6666666666666666,2,-6.1499999999999995,81
41763,852120,SLS LUX Brickell,Suite,Ro,685.12,STRONG_PUT,9,0.95,-6.1499999999999995,-1.0,0.6666666666666666,2,-6.1499999999999995,81
39603,66814,Breakwater South Beach,Deluxe,Ro,258.16,STRONG_PUT,9,0.95,-6.13,-1.0,1.0,2,-6.13,41
39517,66814,Breakwater South Beach,Deluxe,Ro,293.71,STRONG_PUT,9,0.95,-6.13,-1.0,1.0,2,-6.13,41
39461,66814,Breakwater South Beach,Deluxe,Ro,294.23,STRONG_PUT,9,0.95,-6.13,-1.0,1.0,2,-6.13,41
41876,66814,Breakwater South Beach,Deluxe,Ro,219.19,STRONG_PUT,9,0.95,-5.01,-1.0,0.6666666666666666,2,-5.01,55
39524,66814,Breakwater South Beach,Deluxe,Ro,229.02,STRONG_PUT,9,0.95,-5.01,-1.0,0.6666666666666666,2,-5.01,55
41590,66814,Breakwater South Beach,Deluxe,Ro,256.72,STRONG_PUT,9,0.95,-5.01,-1.0,0.6666666666666666,2,-5.01,55
39407,66814,Breakwater South Beach,Deluxe,Ro,257.97,STRONG_PUT,9,0.95,-5.01,-1.0,0.6666666666666666,2,-5.01,55
40749,66814,Breakwater South Beach,Standard,Bb,462.9,STRONG_PUT,9,0.9,-95.51,-1.0,1.0,1,-95.51,94
42978,852120,SLS LUX Brickell,Standard,Ro,2141.5,STRONG_PUT,9,0.9,-83.95,-1.0,1.0,1,-83.95,87
42238,66814,Breakwater South Beach,Standard,Bb,551.88,STRONG_PUT,9,0.9,-47.325,-1.0,1.0,2,-47.325,93
40748,66814,Breakwater South Beach,Standard,Bb,597.15,STRONG_PUT,9,0.9,-47.325,-1.0,1.0,2,-47.325,93
40439,66814,Breakwater South Beach,Standard,Bb,10318.56,STRONG_PUT,9,0.9,-47.325,-1.0,1.0,2,-47.325,93
39889,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,202.69,STRONG_PUT,9,0.9,-14.655,-1.0,1.0,2,-14.655,53
39873,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,285.6,STRONG_PUT,9,0.9,-14.655,-1.0,1.0,2,-14.655,53
38998,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,286.73,STRONG_PUT,9,0.9,-14.655,-1.0,1.0,2,-14.655,53
39883,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,187.94,STRONG_PUT,9,0.9,-12.44,-1.0,1.0,2,-12.44,34
39187,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,243.33,STRONG_PUT,9,0.9,-12.44,-1.0,1.0,2,-12.44,34
38993,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,250.18,STRONG_PUT,9,0.9,-12.44,-1.0,1.0,2,-12.44,34
42025,6805,Pullman Miami Airport,Standard,Ro,206.61,STRONG_PUT,9,0.9,-11.855,-1.0,1.0,2,-11.855,35
41770,6805,Pullman Miami Airport,Standard,Ro,260.21,STRONG_PUT,9,0.9,-11.855,-1.0,1.0,2,-11.855,35
41226,6805,Pullman Miami Airport,Standard,Ro,270.83,STRONG_PUT,9,0.9,-11.855,-1.0,1.0,2,-11.855,35
41769,6805,Pullman Miami Airport,Standard,Ro,209.05,STRONG_PUT,9,0.9,-9.52,-1.0,1.0,2,-9.52,34
41576,6805,Pullman Miami Airport,Standard,Ro,258.15,STRONG_PUT,9,0.9,-9.52,-1.0,1.0,2,-9.52,34
41225,6805,Pullman Miami Airport,Standard,Ro,258.22,STRONG_PUT,9,0.9,-9.52,-1.0,1.0,2,-9.52,34
41722,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,600.08,STRONG_PUT,9,0.9,-9.47,-1.0,0.6666666666666666,2,-9.47,104
42160,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,600.07,STRONG_PUT,9,0.9,-9.47,-1.0,0.6666666666666666,2,-9.47,104
41915,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,621.23,STRONG_PUT,9,0.9,-9.47,-1.0,0.6666666666666666,2,-9.47,104
41597,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,838.17,STRONG_PUT,9,0.9,-9.47,-1.0,0.6666666666666666,2,-9.47,104
41807,66814,Breakwater South Beach,Superior,Ro,168.97,STRONG_PUT,9,0.9,-7.33,-1.0,1.0,2,-7.33,80
41980,852120,SLS LUX Brickell,Suite,Ro,520.58,STRONG_PUT,9,0.9,-4.71,-1.0,1.0,3,-4.71,84
41766,852120,SLS LUX Brickell,Suite,Ro,595.47,STRONG_PUT,9,0.9,-4.71,-1.0,1.0,3,-4.71,84
41631,852120,SLS LUX Brickell,Suite,Ro,602.74,STRONG_PUT,9,0.9,-4.71,-1.0,1.0,3,-4.71,84
41493,852120,SLS LUX Brickell,Suite,Ro,606.23,STRONG_PUT,9,0.9,-4.71,-1.0,1.0,3,-4.71,84
42125,66814,Breakwater South Beach,Deluxe,Ro,395.03,STRONG_PUT,9,0.9,-4.0525,-1.0,1.0,3,-4.0525,39
39887,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,415.17,STRONG_PUT,9,0.9,-3.27375,-1.0,0.75,6,-3.27375,47
39113,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,571.64,STRONG_PUT,9,0.9,-3.27375,-1.0,0.75,6,-3.27375,47
39023,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,567.03,STRONG_PUT,9,0.9,-3.27375,-1.0,0.75,6,-3.27375,47
39050,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,566.06,STRONG_PUT,9,0.9,-3.27375,-1.0,0.75,6,-3.27375,47
39601,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,566.42,STRONG_PUT,9,0.9,-3.27375,-1.0,0.75,6,-3.27375,47
38878,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,562.52,STRONG_PUT,9,0.9,-3.27375,-1.0,0.75,6,-3.27375,47
39779,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,562.47,STRONG_PUT,9,0.9,-3.27375,-1.0,0.75,6,-3.27375,47
38994,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,560.57,STRONG_PUT,9,0.9,-3.27375,-1.0,0.75,6,-3.27375,47
39060,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,560.6,STRONG_PUT,9,0.9,-3.27375,-1.0,0.75,6,-3.27375,47
39345,24982,Hilton Miami Downtown,Suite,Ro,365.17,STRONG_PUT,9,0.9,-3.122,-1.0,0.6,3,-3.122,37
39835,24982,Hilton Miami Downtown,Suite,Ro,374.64,STRONG_PUT,9,0.9,-3.122,-1.0,0.6,3,-3.122,37
43087,24982,Hilton Miami Downtown,Suite,Ro,408.98,STRONG_PUT,9,0.9,-3.122,-1.0,0.6,3,-3.122,37
42239,24982,Hilton Miami Downtown,Suite,Ro,482.07,STRONG_PUT,9,0.9,-3.122,-1.0,0.6,3,-3.122,37
39476,24982,Hilton Miami Downtown,Suite,Ro,483.17,STRONG_PUT,9,0.9,-3.122,-1.0,0.6,3,-3.122,37
39095,24982,Hilton Miami Downtown,Suite,Ro,484.62,STRONG_PUT,9,0.9,-3.122,-1.0,0.6,3,-3.122,37
38999,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,328.0,STRONG_PUT,8,0.85,-55.7,-1.0,1.0,1,-55.7,91
38957,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,740.46,STRONG_PUT,8,0.85,-55.7,-1.0,1.0,1,-55.7,91
39007,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,334.21,STRONG_PUT,8,0.85,-54.55,-1.0,1.0,1,-54.55,99
38964,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,735.31,STRONG_PUT,8,0.85,-54.55,-1.0,1.0,1,-54.55,99
39009,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,337.9,STRONG_PUT,8,0.85,-53.47,-1.0,1.0,1,-53.47,102
38967,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,726.19,STRONG_PUT,8,0.85,-53.47,-1.0,1.0,1,-53.47,102
39010,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,358.94,STRONG_PUT,8,0.85,-50.69,-1.0,1.0,1,-50.69,103
38968,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,727.88,STRONG_PUT,8,0.85,-50.69,-1.0,1.0,1,-50.69,103
39008,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,369.29,STRONG_PUT,8,0.85,-49.76,-1.0,1.0,1,-49.76,100
38965,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,735.04,STRONG_PUT,8,0.85,-49.76,-1.0,1.0,1,-49.76,100
39015,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,329.6,STRONG_PUT,8,0.85,-39.5,-1.0,1.0,1,-39.5,97
38962,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,544.83,STRONG_PUT,8,0.85,-39.5,-1.0,1.0,1,-39.5,97
38984,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,290.42,STRONG_PUT,8,0.85,-33.44,-1.0,1.0,1,-33.44,95
38978,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,436.34,STRONG_PUT,8,0.85,-33.44,-1.0,1.0,1,-33.44,95
39841,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,170.56,STRONG_PUT,8,0.85,-33.1,-1.0,1.0,1,-33.1,31
39777,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,254.94,STRONG_PUT,8,0.85,-33.1,-1.0,1.0,1,-33.1,31
39600,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,268.48,STRONG_PUT,8,0.85,-28.11,-1.0,1.0,1,-28.11,33
38858,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,373.46,STRONG_PUT,8,0.85,-28.11,-1.0,1.0,1,-28.11,33
39587,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,293.87,STRONG_PUT,8,0.85,-27.76,-1.0,1.0,1,-27.76,32
38856,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,406.79,STRONG_PUT,8,0.85,-27.76,-1.0,1.0,1,-27.76,32
41764,852120,SLS LUX Brickell,Suite,Ro,558.52,STRONG_PUT,8,0.85,-25.93,-1.0,1.0,1,-25.93,82
41489,852120,SLS LUX Brickell,Suite,Ro,754.0,STRONG_PUT,8,0.85,-25.93,-1.0,1.0,1,-25.93,82
39602,66814,Breakwater South Beach,Deluxe,Ro,421.82,STRONG_PUT,8,0.85,-18.86,-1.0,1.0,1,-18.86,40
39568,66814,Breakwater South Beach,Deluxe,Ro,519.88,STRONG_PUT,8,0.85,-18.86,-1.0,1.0,1,-18.86,40
43144,22034,Hilton Bentley Miami South Beach,Suite,Ro,847.15,STRONG_PUT,8,0.85,-17.35,-1.0,1.0,1,-17.35,69
42434,22034,Hilton Bentley Miami South Beach,Suite,Ro,1024.99,STRONG_PUT,8,0.85,-17.35,-1.0,1.0,1,-17.35,69
42257,6805,Pullman Miami Airport,Suite,Bb,298.18,STRONG_PUT,8,0.85,-15.94,-1.0,1.0,1,-15.94,34
41222,6805,Pullman Miami Airport,Suite,Bb,354.71,STRONG_PUT,8,0.85,-15.94,-1.0,1.0,1,-15.94,34
39425,66814,Breakwater South Beach,Deluxe,Ro,220.23,STRONG_PUT,8,0.85,-13.16,-1.0,1.0,1,-13.16,57
39260,66814,Breakwater South Beach,Deluxe,Ro,253.6,STRONG_PUT,8,0.85,-13.16,-1.0,1.0,1,-13.16,57
41806,66814,Breakwater South Beach,Deluxe,Ro,215.91,STRONG_PUT,8,0.85,-12.87,-1.0,1.0,1,-12.87,80
39429,66814,Breakwater South Beach,Deluxe,Ro,247.8,STRONG_PUT,8,0.85,-12.87,-1.0,1.0,1,-12.87,80
42132,66814,Breakwater South Beach,Deluxe,Ro,485.38,STRONG_PUT,8,0.85,-10.5,-1.0,1.0,1,-10.5,45
39462,66814,Breakwater South Beach,Deluxe,Ro,542.31,STRONG_PUT,8,0.85,-10.5,-1.0,1.0,1,-10.5,45
43109,6805,Pullman Miami Airport,Suite,Bb,256.89,STRONG_PUT,8,0.85,-10.13,-1.0,1.0,1,-10.13,41
41247,6805,Pullman Miami Airport,Suite,Bb,285.86,STRONG_PUT,8,0.85,-10.13,-1.0,1.0,1,-10.13,41
42110,6805,Pullman Miami Airport,Deluxe,Bb,201.85,STRONG_PUT,8,0.85,-9.66,-1.0,1.0,1,-9.66,73
39890,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,189.36,STRONG_PUT,8,0.85,-9.5575,-1.0,0.5,2,-9.5575,54
39780,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,327.99,STRONG_PUT,8,0.85,-9.5575,-1.0,0.5,2,-9.5575,54
39855,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,322.29,STRONG_PUT,8,0.85,-9.5575,-1.0,0.5,2,-9.5575,54
39048,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,314.28,STRONG_PUT,8,0.85,-9.5575,-1.0,0.5,2,-9.5575,54
38890,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,306.55,STRONG_PUT,8,0.85,-9.5575,-1.0,0.5,2,-9.5575,54
40721,66814,Breakwater South Beach,Superior,Ro,180.25,STRONG_PUT,8,0.85,-7.33,-1.0,1.0,2,-7.33,80
39428,66814,Breakwater South Beach,Superior,Ro,197.99,STRONG_PUT,8,0.85,-7.33,-1.0,1.0,2,-7.33,80
40656,20702,Embassy Suites by Hilton Miami International Airport,Suite,Bb,509.07,STRONG_PUT,8,0.85,-6.475,-1.0,1.0,1,-6.475,46
41521,20702,Embassy Suites by Hilton Miami International Airport,Suite,Bb,443.15,STRONG_PUT,8,0.85,-6.475,-1.0,1.0,1,-6.475,46
39675,66814,Breakwater South Beach,Deluxe,Ro,421.59,STRONG_PUT,8,0.85,-4.0525,-1.0,1.0,3,-4.0525,39
39554,66814,Breakwater South Beach,Deluxe,Ro,463.61,STRONG_PUT,8,0.85,-4.0525,-1.0,1.0,3,-4.0525,39
39637,66814,Breakwater South Beach,Deluxe,Ro,463.61,STRONG_PUT,8,0.85,-4.0525,-1.0,1.0,3,-4.0525,39
39459,66814,Breakwater South Beach,Deluxe,Ro,471.44,STRONG_PUT,8,0.85,-4.0525,-1.0,1.0,3,-4.0525,39
40444,66814,Breakwater South Beach,Standard,Bb,10318.56,STRONG_PUT,8,0.8,-95.51,-1.0,1.0,1,-95.51,94
40747,66814,Breakwater South Beach,Standard,Bb,570.68,STRONG_PUT,8,0.8,-94.47,-1.0,1.0,1,-94.47,91
40432,66814,Breakwater South Beach,Standard,Bb,10318.56,STRONG_PUT,8,0.8,-94.47,-1.0,1.0,1,-94.47,91
40746,66814,Breakwater South Beach,Standard,Bb,585.94,STRONG_PUT,8,0.8,-94.32,-1.0,1.0,1,-94.32,89
40423,66814,Breakwater South Beach,Standard,Bb,10318.56,STRONG_PUT,8,0.8,-94.32,-1.0,1.0,1,-94.32,89
41187,852120,SLS LUX Brickell,Standard,Ro,13343.18,STRONG_PUT,8,0.8,-83.95,-1.0,1.0,1,-83.95,87
39168,66814,Breakwater South Beach,Standard,Ro,134.56,STRONG_PUT,8,0.8,-53.2,-1.0,1.0,1,-53.2,72
38771,66814,Breakwater South Beach,Standard,Ro,287.54,STRONG_PUT,8,0.8,-53.2,-1.0,1.0,1,-53.2,72
39282,66814,Breakwater South Beach,Standard,Ro,182.96,STRONG_PUT,8,0.8,-37.88,-1.0,1.0,1,-37.88,73
38750,66814,Breakwater South Beach,Standard,Ro,294.54,STRONG_PUT,8,0.8,-37.88,-1.0,1.0,1,-37.88,73
39803,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,318.72,STRONG_PUT,8,0.8,-35.54,-1.0,1.0,1,-35.54,60
